country,city,temperature,temperature_anomaly,period
CI,Dioulatiédougou,25.66,-0.12,1970s
CI,Dioulé,24.95,-0.08,1970s
CI,Diourouzon,25.07,-0.07,1970s
CI,Ditroudra Béoué,24.86,-0.1,1970s
CI,Divo,24.66,-0.12,1970s
CI,Diébly,24.83,-0.08,1970s
CI,Diédrou,24.7,-0.08,1970s
CI,Diégonéfla,24.72,-0.11,1970s
CI,Diéhiba,25.02,-0.07,1970s
CI,Diékabo,25.5,-0.12,1970s
CI,Diékadiokro,25.36,-0.13,1970s
CI,Diélé,25.93,-0.18,1970s
CI,Diénédian,25.62,-0.1,1970s
CI,Diénédoufla,25.0,-0.1,1970s
CI,Diéouzon,24.76,-0.08,1970s
CI,Diérissonkaha,25.76,-0.15,1970s
CI,Diéta,24.23,-0.08,1970s
CI,Diétiguisso,25.55,-0.11,1970s
CI,Djagnadou,24.27,-0.11,1970s
CI,Djagoboua,24.26,-0.12,1970s
CI,Djahio,24.88,-0.09,1970s
CI,Djamandioké,25.3,-0.08,1970s
CI,Djanhankro,25.79,-0.11,1970s
CI,Djapadji,24.38,-0.1,1970s
CI,Djegbé,25.38,-0.15,1970s
CI,Djibrosso,25.45,-0.13,1970s
CI,Djidji,24.46,-0.11,1970s
CI,Djidjikro,25.21,-0.12,1970s
CI,Djidoubaye,24.7,-0.1,1970s
CI,Djigbagui,24.46,-0.11,1970s
CI,Djihimbo,24.73,-0.08,1970s
CI,Djiminikoffikro,25.15,-0.1,1970s
CI,Djimon,24.31,-0.12,1970s
CI,Djimprédouo,25.5,-0.08,1970s
CI,Djinbala,26.0,-0.14,1970s
CI,Djiro-Gnépahio,24.97,-0.09,1970s
CI,Djiroutou,24.37,-0.09,1970s
CI,Djougbosso,24.85,-0.13,1970s
CI,Djoutou,25.34,-0.08,1970s
CI,Djébonoua,25.63,-0.1,1970s
CI,Djédana,26.06,-0.13,1970s
CI,Djédjédigbeupa,24.54,-0.11,1970s
CI,Djégnéné,26.46,-0.09,1970s
CI,Djéka,24.26,-0.08,1970s
CI,Djékanou,25.31,-0.12,1970s
CI,Djékouamékro,25.03,-0.13,1970s
CI,Djélisso,26.26,-0.16,1970s
CI,Djélébélé,26.07,-0.14,1970s
CI,Djénzoukro,26.02,-0.1,1970s
CI,Djétéoa,24.67,-0.11,1970s
CI,Dobadougou,25.63,-0.1,1970s
CI,Doboko,24.5,-0.12,1970s
CI,Doboua,24.99,-0.1,1970s
CI,Dobrépa,24.55,-0.11,1970s
CI,Dodianyoa,24.42,-0.11,1970s
CI,Dodokoi,25.04,-0.15,1970s
CI,Dodougnoa,24.29,-0.11,1970s
CI,Dogozo,25.0,-0.12,1970s
CI,Dohiriguékaha,25.98,-0.14,1970s
CI,Dohouba,24.79,-0.08,1970s
CI,Dohoupleu,24.63,-0.08,1970s
CI,Dokanou,26.17,-0.04,1970s
CI,Doké,24.57,-0.07,1970s
CI,Dolla,24.57,-0.1,1970s
CI,Domangbeu,25.18,-0.08,1970s
CI,Domobly,25.02,-0.08,1970s
CI,Dompleu,24.51,-0.09,1970s
CI,Donakakaha,25.93,-0.15,1970s
CI,Dondi,24.65,-0.11,1970s
CI,Dondoni,26.33,-0.07,1970s
CI,Dongbo,25.08,-0.12,1970s
CI,Donguikro,26.01,-0.09,1970s
CI,Donhio,24.27,-0.12,1970s
CI,Donsohouo,24.84,-0.11,1970s
CI,Donvagne,25.56,-0.07,1970s
CI,Dopleu,24.79,-0.08,1970s
CI,Dorifla,25.87,-0.07,1970s
CI,Dorodioro,26.13,-0.06,1970s
CI,Doropo,26.53,-0.07,1970s
CI,Dotou,24.77,-0.09,1970s
CI,Douagué,25.61,-0.07,1970s
CI,Douagéré,24.13,-0.08,1970s
CI,Douandrou,24.73,-0.08,1970s
CI,Douanzra,25.55,-0.1,1970s
CI,Douapleu,22.76,-0.08,1970s
CI,Douasso,25.78,-0.17,1970s
CI,Douatouo,24.5,-0.08,1970s
CI,Douaville,24.72,-0.12,1970s
CI,Doubo,24.61,-0.12,1970s
CI,Doufla,25.39,-0.1,1970s
CI,Dougba,25.79,-0.17,1970s
CI,Dougbafra,25.03,-0.11,1970s
CI,Dougodou,25.06,-0.11,1970s
CI,Dougounoukouadiokro,25.53,-0.1,1970s
CI,Dougoutiguidougou,26.09,-0.05,1970s
CI,Doukouya,24.97,-0.11,1970s
CI,Doukouyo,24.33,-0.12,1970s
CI,Douleu,24.7,-0.08,1970s
CI,Doulourovogo,25.96,-0.15,1970s
CI,Doumbaro,24.54,-0.12,1970s
CI,Doumbiadougou,25.21,-0.09,1970s
CI,Doumorossi,26.32,-0.05,1970s
CI,Douongopleu,22.82,-0.08,1970s
CI,Dourougbé,25.44,-0.11,1970s
CI,Dousoulékana,25.72,-0.13,1970s
CI,Dousséba,24.42,-0.11,1970s
CI,Doué,23.91,-0.09,1970s
CI,Douédy,25.11,-0.08,1970s
CI,Douékpé,24.73,-0.08,1970s
CI,Douéleu,24.78,-0.08,1970s
CI,Douélé,24.84,-0.09,1970s
CI,Douéné,25.05,-0.08,1970s
CI,Dramanekro,25.27,-0.12,1970s
CI,Drangouiné,23.42,-0.09,1970s
CI,Drayo,24.67,-0.11,1970s
CI,Drembo,25.49,-0.09,1970s
CI,Drikouaïfla,25.89,-0.08,1970s
CI,Drissasso,25.47,-0.09,1970s
CI,Drongouiné,24.5,-0.08,1970s
CI,Dropleu,24.33,-0.08,1970s
CI,Drékuha,25.15,-0.11,1970s
CI,Duagbo,24.84,-0.11,1970s
CI,Dualla,25.66,-0.11,1970s
CI,Dubaso,25.74,-0.11,1970s
CI,Duekoué,25.14,-0.08,1970s
CI,Duférébo,25.34,-0.1,1970s
CI,Duokro,25.41,-0.11,1970s
CI,Duonfla,25.55,-0.1,1970s
CI,Duquesnes-Crémone,24.92,-0.14,1970s
CI,Dyakobou,25.59,-0.1,1970s
CI,Dyamonso,25.26,-0.1,1970s
CI,Dyantégéla,25.55,-0.16,1970s
CI,Dyaondi,24.81,-0.08,1970s
CI,Dyapléan,24.83,-0.08,1970s
CI,Dyarala,25.52,-0.12,1970s
CI,Dyenfé,25.68,-0.11,1970s
CI,Dyingélé,25.16,-0.15,1970s
CI,Dyobala,25.72,-0.11,1970s
CI,Dyoronakaha,25.84,-0.14,1970s
CI,Dyotrou,24.86,-0.09,1970s
CI,Dyougoublé,25.71,-0.17,1970s
CI,Dyégon,25.67,-0.14,1970s
CI,Dyéifla,26.0,-0.08,1970s
CI,Dyéliso,25.67,-0.13,1970s
CI,Dyémédougou,25.42,-0.12,1970s
CI,Dyénéné,25.39,-0.12,1970s
CI,Dyéou,24.87,-0.08,1970s
CI,Dèmba,25.51,-0.08,1970s
CI,Déagbangompleu,24.72,-0.08,1970s
CI,Déahouépleu,24.38,-0.08,1970s
CI,Déamangbeupleu,24.17,-0.08,1970s
CI,Déba,25.2,-0.09,1970s
CI,Débango,25.95,-0.07,1970s
CI,Déblablé,24.42,-0.07,1970s
CI,Débo I,25.22,-0.1,1970s
CI,Débélé,26.24,-0.17,1970s
CI,Dédifla,25.26,-0.11,1970s
CI,Dédjan,24.49,-0.08,1970s
CI,Dédégbeu,25.22,-0.09,1970s
CI,Déhouninké,24.46,-0.07,1970s
CI,Déhouépleu,24.66,-0.08,1970s
CI,Déinneu,24.77,-0.08,1970s
CI,Déki-Kouadiokro,25.49,-0.11,1970s
CI,Dékokaha,26.17,-0.15,1970s
CI,Dékréta,25.86,-0.08,1970s
CI,Délobly,25.05,-0.07,1970s
CI,Déma,25.33,-0.11,1970s
CI,Déoulé,23.75,-0.09,1970s
CI,Dépa,25.03,-0.1,1970s
CI,Dépingo,25.84,-0.1,1970s
CI,Déragon,25.62,-0.12,1970s
CI,Déraouan,24.98,-0.1,1970s
CI,Dérayo,24.81,-0.1,1970s
CI,Dérigoué,24.27,-0.12,1970s
CI,Détikaha,26.37,-0.18,1970s
CI,Détroya,25.24,-0.1,1970s
CI,Déwaké,24.44,-0.07,1970s
CI,Dézidougou,26.33,-0.07,1970s
CI,Dézra,25.67,-0.11,1970s
CI,Dô,25.25,-0.1,1970s
CI,Ebikro-Ndakro,24.49,-0.12,1970s
CI,Ebilassokro,25.01,-0.15,1970s
CI,Ebimlossou,25.7,-0.11,1970s
CI,Ebimpe,24.88,-0.11,1970s
CI,Eboissué,25.19,-0.12,1970s
CI,Eboué,24.95,-0.11,1970s
CI,Ehanian-Tanoé,24.93,-0.1,1970s
CI,Ehian,24.98,-0.11,1970s
CI,Eholié,24.83,-0.11,1970s
CI,Ehouassabo,25.01,-0.11,1970s
CI,Ehouman,25.15,-0.13,1970s
CI,Ehuasso,25.03,-0.15,1970s
CI,Ehuikro,25.39,-0.13,1970s
CI,Elenzué,25.16,-0.12,1970s
CI,Elinso,25.57,-0.11,1970s
CI,Ellibou,24.78,-0.11,1970s
CI,Elognékro,25.93,-0.08,1970s
CI,Eloka To,25.37,-0.1,1970s
CI,Elokaté,25.38,-0.1,1970s
CI,Elovi,24.94,-0.11,1970s
CI,Emangbo,24.9,-0.11,1970s
CI,Emanzoukro,25.31,-0.13,1970s
CI,Epiénou,24.97,-0.11,1970s
CI,Ery-Makouguié II,24.95,-0.11,1970s
CI,Erémankono,25.58,-0.14,1970s
CI,Essan Kouakoukro,25.79,-0.1,1970s
CI,Essegnon,24.96,-0.12,1970s
CI,Essuikro,25.29,-0.13,1970s
CI,Etroukro,25.66,-0.1,1970s
CI,Ettienkro,25.79,-0.11,1970s
CI,Facobly,25.01,-0.08,1970s
CI,Fadiadougou,25.58,-0.13,1970s
CI,Fafala,25.88,-0.18,1970s
CI,Fahandougou,25.63,-0.17,1970s
CI,Fahé,24.78,-0.09,1970s
CI,Famienkro,26.18,-0.07,1970s
CI,Fandasso,25.17,-0.16,1970s
CI,Fandérékaha,26.12,-0.14,1970s
CI,Fapleu,24.7,-0.08,1970s
CI,Faraba,25.48,-0.13,1970s
CI,Farako,25.41,-0.1,1970s
CI,Farakoro,25.3,-0.15,1970s
CI,Farakro,26.17,-0.07,1970s
CI,Farandougou,25.48,-0.15,1970s
CI,Faranikan,25.77,-0.16,1970s
CI,Fari Oko,25.52,-0.11,1970s
CI,Fassélémon,26.5,-0.09,1970s
CI,Fengolo,25.58,-0.17,1970s
CI,Ferkessédougou,26.15,-0.15,1970s
CI,Fiampleu,24.58,-0.08,1970s
CI,Fiassé,24.84,-0.14,1970s
CI,Fila Faraba,25.59,-0.15,1970s
CI,Filasso,25.52,-0.12,1970s
CI,Findimanou,25.16,-0.12,1970s
CI,Fingolo,25.53,-0.14,1970s
CI,Finneu,24.73,-0.08,1970s
CI,Fisa,25.66,-0.05,1970s
CI,Fitabro,25.75,-0.08,1970s
CI,Fizankoro,25.43,-0.12,1970s
CI,Fizanlouma,25.66,-0.09,1970s
CI,Fiékon,25.01,-0.09,1970s
CI,Flabougou,25.98,-0.17,1970s
CI,Flakièdougou,25.22,-0.09,1970s
CI,Flandapleu,24.65,-0.08,1970s
CI,Floleu,24.74,-0.08,1970s
CI,Fodio,25.47,-0.16,1970s
CI,Fodonition,25.66,-0.16,1970s
CI,Folonfokaha,25.74,-0.13,1970s
CI,Fonondara,25.46,-0.16,1970s
CI,Foro,25.78,-0.16,1970s
CI,Foro Foro,25.69,-0.11,1970s
CI,Foto-Kouamékro,25.52,-0.1,1970s
CI,Fouanga,25.89,-0.09,1970s
CI,Foula,25.14,-0.15,1970s
CI,Foumbolo,25.45,-0.12,1970s
CI,Foungouésso,24.44,-0.1,1970s
CI,Fourouna,25.7,-0.1,1970s
CI,Fransobli,25.37,-0.07,1970s
CI,Fronan,25.61,-0.12,1970s
CI,Fronobo,25.58,-0.12,1970s
CI,Frototou,25.57,-0.12,1970s
CI,Féapleu,24.63,-0.08,1970s
CI,Fébiasso,25.86,-0.17,1970s
CI,Féliapla,25.74,-0.09,1970s
CI,Féni,26.13,-0.17,1970s
CI,Fényampleu,24.86,-0.08,1970s
CI,Férantéra,24.28,-0.11,1970s
CI,Férédougou,25.57,-0.15,1970s
CI,Féréfougoula,25.12,-0.15,1970s
CI,Férémandougou,25.49,-0.13,1970s
CI,Gaba,24.33,-0.09,1970s
CI,Gabia,24.76,-0.1,1970s
CI,Gabiadji,24.72,-0.09,1970s
CI,Gaboua,25.1,-0.11,1970s
CI,Gadago,24.68,-0.11,1970s
CI,Gadouan,24.81,-0.1,1970s
CI,Gadoutolo,24.27,-0.1,1970s
CI,Gagnoa,24.51,-0.11,1970s
CI,Gagny,24.68,-0.09,1970s
CI,Gagoré,24.36,-0.11,1970s
CI,Gahabli,24.6,-0.1,1970s
CI,Galgologo,25.97,-0.18,1970s
CI,Galébo,25.7,-0.1,1970s
CI,Galébré,24.61,-0.11,1970s
CI,Galékro,24.6,-0.11,1970s
CI,Gama,23.36,-0.09,1970s
CI,Gamina,25.15,-0.09,1970s
CI,Gan,24.67,-0.08,1970s
CI,Gan-Houyé,24.74,-0.08,1970s
CI,Ganaoni,25.42,-0.15,1970s
CI,Gandié,23.55,-0.09,1970s
CI,Gangbapleu,23.39,-0.08,1970s
CI,Gangoro,25.76,-0.11,1970s
CI,Ganhiba,24.02,-0.08,1970s
CI,Gankoro,25.02,-0.07,1970s
CI,Ganlé,23.0,-0.09,1970s
CI,Ganné,24.62,-0.08,1970s
CI,Ganoufla,24.92,-0.1,1970s
CI,Gansé,26.21,-0.08,1970s
CI,Ganwé,24.27,-0.1,1970s
CI,Gaolé-Graba,24.53,-0.08,1970s
CI,Gaougnagbolilié,24.21,-0.12,1970s
CI,Gaoulou,24.91,-0.12,1970s
CI,Gaouroubré,24.58,-0.11,1970s
CI,Gaoya,24.81,-0.08,1970s
CI,Garango,25.66,-0.08,1970s
CI,Garobo,25.17,-0.09,1970s
CI,Gatifla,25.39,-0.11,1970s
CI,Gatouo I,24.73,-0.08,1970s
CI,Gazahio,24.69,-0.1,1970s
CI,Gazaville,24.72,-0.12,1970s
CI,Gazibouo,24.9,-0.1,1970s
CI,Gazéhio,24.87,-0.09,1970s
CI,Gbabam,24.44,-0.12,1970s
CI,Gbablasso,23.73,-0.09,1970s
CI,Gbabo,25.1,-0.09,1970s
CI,Gbadjié,24.38,-0.11,1970s
CI,Gbadrou,24.68,-0.09,1970s
CI,Gbalagoua,24.97,-0.1,1970s
CI,Gbalekro,25.02,-0.12,1970s
CI,Gbaleu,24.44,-0.08,1970s
CI,Gbalo,25.68,-0.1,1970s
CI,Gbalébouo,24.61,-0.12,1970s
CI,Gbaléguhé,24.82,-0.1,1970s
CI,Gbaléville,24.69,-0.11,1970s
CI,Gbaléyo,24.79,-0.12,1970s
CI,Gbambalanyougokaha,25.92,-0.15,1970s
CI,Gbambélédougou,25.92,-0.1,1970s
CI,Gbamga,26.12,-0.14,1970s
CI,Gbampleu,24.71,-0.08,1970s
CI,Gban Houyé,24.14,-0.08,1970s
CI,Gbangbossou,25.84,-0.11,1970s
CI,Gbangbégouiné,23.08,-0.09,1970s
CI,Gbango,26.06,-0.07,1970s
CI,Gbanhan Ngatakro,25.81,-0.11,1970s
CI,Gbanhan Yaokro,25.94,-0.1,1970s
CI,Gbanleu,22.89,-0.08,1970s
CI,Gbanvyélou,25.66,-0.1,1970s
CI,Gbapleu,25.27,-0.1,1970s
CI,Gbapolkaha,25.87,-0.14,1970s
CI,Gbarou,24.33,-0.09,1970s
CI,Gbata,24.78,-0.08,1970s
CI,Gbatina,24.63,-0.1,1970s
CI,Gbatongouen,23.29,-0.09,1970s
CI,Gbatosso,25.51,-0.15,1970s
CI,Gbazoa,24.96,-0.11,1970s
CI,Gbeugréhoa,24.68,-0.1,1970s
CI,Gbeya,25.92,-0.18,1970s
CI,Gbigbikou,24.69,-0.11,1970s
CI,Gbihana,25.7,-0.11,1970s
CI,Gbily,25.03,-0.1,1970s
CI,Gbimanan,25.42,-0.1,1970s
CI,Gbinzo,26.15,-0.17,1970s
CI,Gbisso,24.84,-0.1,1970s
CI,Gblaleu,24.71,-0.08,1970s
CI,Gbliglo,24.85,-0.1,1970s
CI,Gblonlé,24.93,-0.08,1970s
CI,Gblépleu,24.63,-0.08,1970s
CI,Gblétia,24.68,-0.12,1970s
CI,Gbobléko,25.16,-0.11,1970s
CI,Gbodonon,25.7,-0.16,1970s
CI,Gbogbo,24.62,-0.11,1970s
CI,Gboguhé,25.04,-0.1,1970s
CI,Gbokora,24.99,-0.1,1970s
CI,Gbolouville,24.88,-0.12,1970s
CI,Gboly,25.71,-0.12,1970s
CI,Gbombélo I,23.15,-0.09,1970s
CI,Gbominaso,25.63,-0.14,1970s
CI,Gboménéda,24.66,-0.11,1970s
CI,Gbon,25.57,-0.17,1970s
CI,Gbon Houyé,23.92,-0.08,1970s
CI,Gbondougou,25.56,-0.11,1970s
CI,Gbonkaha,25.34,-0.13,1970s
CI,Gbonniellé,25.44,-0.14,1970s
CI,Gbonné,24.36,-0.08,1970s
CI,Gbonou,25.87,-0.1,1970s
CI,Gbouagleu,24.74,-0.08,1970s
CI,Gbouiso,25.39,-0.13,1970s
CI,Gbrakro,26.2,-0.07,1970s
CI,Gbèlo,25.73,-0.08,1970s
CI,Gbédjénou,25.01,-0.12,1970s
CI,Gbédéguéla,25.47,-0.11,1970s
CI,Gbéhigbly,25.27,-0.08,1970s
CI,Gbélibli,25.23,-0.08,1970s
CI,Gbéléban,25.4,-0.16,1970s
CI,Gbémazo,25.44,-0.12,1970s
CI,Gbéné,23.46,-0.09,1970s
CI,Gbérékoro-Noumousso,25.96,-0.09,1970s
CI,Gbéssé,24.99,-0.11,1970s
CI,Gbéta,23.89,-0.08,1970s
CI,Gbétitapéa,24.97,-0.1,1970s
CI,Gbétogo,25.46,-0.09,1970s
CI,Gbétontigouiné,24.84,-0.09,1970s
CI,Gbézio,25.17,-0.08,1970s
CI,Geso Bondoso,25.6,-0.11,1970s
CI,Ghegbessou,25.73,-0.1,1970s
CI,Giléiri,24.74,-0.12,1970s
CI,Giri,24.85,-0.08,1970s
CI,Glangoualé,24.11,-0.09,1970s
CI,Glanié,23.68,-0.08,1970s
CI,Glanleu,24.78,-0.08,1970s
CI,Glaou,25.18,-0.09,1970s
CI,Glareu,24.62,-0.08,1970s
CI,Gligbeuadji,24.6,-0.1,1970s
CI,Gliouieu,24.59,-0.08,1970s
CI,Glo Djekro,25.77,-0.1,1970s
CI,Gloleu,24.91,-0.09,1970s
CI,Glopaoudi,24.96,-0.08,1970s
CI,Gloplou,24.74,-0.08,1970s
CI,Gloubli,24.73,-0.07,1970s
CI,Glépleu,24.65,-0.08,1970s
CI,Gnagbodougnoa,24.25,-0.12,1970s
CI,Gnagboya,24.81,-0.1,1970s
CI,Gnago,24.68,-0.11,1970s
CI,Gnahouahué,24.28,-0.12,1970s
CI,Gnakoragui,24.72,-0.12,1970s
CI,Gnalégribouo,24.32,-0.12,1970s
CI,Gnama,24.42,-0.12,1970s
CI,Gnamagnoa,24.24,-0.12,1970s
CI,Gnambouasso,24.87,-0.12,1970s
CI,Gnandi-Boménéda,24.66,-0.11,1970s
CI,Gnankan-Gnankanso,25.17,-0.13,1970s
CI,Gnanké,24.5,-0.1,1970s
CI,Gnanmangui,24.66,-0.11,1970s
CI,Gnansohmun,25.04,-0.11,1970s
CI,Gnanzombly,25.09,-0.13,1970s
CI,Gnato,25.29,-0.08,1970s
CI,Gnatroa,24.51,-0.12,1970s
CI,Gniguédougou,24.51,-0.12,1970s
CI,Gninglé,25.04,-0.07,1970s
CI,Gninlnafolokaha,25.89,-0.12,1970s
CI,Gnipi,24.68,-0.12,1970s
CI,Gnititoigui,24.56,-0.11,1970s
CI,Gnoahé,24.92,-0.08,1970s
CI,Gnouboyo,24.7,-0.12,1970s
CI,Gnéhiri,24.5,-0.12,1970s
CI,Gnénaholoké,24.73,-0.07,1970s
CI,Gnépasso,24.19,-0.09,1970s
CI,Goafla,25.9,-0.07,1970s
CI,Goazra,25.4,-0.09,1970s
CI,Gobia,25.34,-0.11,1970s
CI,Goboué,24.25,-0.12,1970s
CI,Gobroko,24.29,-0.11,1970s
CI,Gobéry,24.28,-0.12,1970s
CI,Goda,25.09,-0.1,1970s
CI,Godesso,25.01,-0.12,1970s
CI,Godou,24.46,-0.11,1970s
CI,Godoua,24.78,-0.1,1970s
CI,Godélilié,24.33,-0.11,1970s
CI,Gofabo,25.46,-0.11,1970s
CI,Gogné,24.29,-0.11,1970s
CI,Gogo,26.24,-0.08,1970s
CI,Gogobro,24.75,-0.12,1970s
CI,Gogoguhé,24.98,-0.09,1970s
CI,Gogoko,24.28,-0.12,1970s
CI,Goh,24.57,-0.1,1970s
CI,Gohifla,25.87,-0.08,1970s
CI,Gohitafla,25.86,-0.07,1970s
CI,Gohizra,25.31,-0.11,1970s
CI,Gohondo,25.19,-0.08,1970s
CI,Gohouo,24.89,-0.08,1970s
CI,Gohouo-Zarabaon,24.73,-0.08,1970s
CI,Gohouo-Zibiao,24.87,-0.08,1970s
CI,Gokra,25.04,-0.09,1970s
CI,Goli-Kpangbassou,25.91,-0.09,1970s
CI,Goli-Maya,25.93,-0.1,1970s
CI,Goli-Nzikro,26.04,-0.1,1970s
CI,Goliahio,24.73,-0.1,1970s
CI,Golikro,25.51,-0.09,1970s
CI,Golipla,25.83,-0.07,1970s
CI,Golé,24.69,-0.09,1970s
CI,Gomon,24.84,-0.11,1970s
CI,Goménébéri,24.7,-0.12,1970s
CI,Gona,25.59,-0.11,1970s
CI,Gonaté,25.03,-0.1,1970s
CI,Gonazofla,24.83,-0.1,1970s
CI,Gondia,26.09,-0.04,1970s
CI,Gongouiné I,24.68,-0.09,1970s
CI,Gonié-Tahouaké,24.76,-0.08,1970s
CI,Gonoula,25.95,-0.08,1970s
CI,Gontepleu,24.71,-0.08,1970s
CI,Gooua,25.33,-0.1,1970s
CI,Goply,24.74,-0.12,1970s
CI,Gopoupleu,23.91,-0.08,1970s
CI,Gorodi,25.26,-0.09,1970s
CI,Gorongui,25.33,-0.09,1970s
CI,Goréké,25.06,-0.09,1970s
CI,Gosséa,25.02,-0.1,1970s
CI,Gotongouiné,24.74,-0.08,1970s
CI,Gouabafla,25.3,-0.11,1970s
CI,Gouabo,25.04,-0.12,1970s
CI,Gouabouo II,24.8,-0.1,1970s
CI,Gouagonoplé,24.47,-0.09,1970s
CI,Gouakatouo,24.72,-0.08,1970s
CI,Gouané,23.84,-0.09,1970s
CI,Goudi,25.05,-0.12,1970s
CI,Goudouko,24.25,-0.12,1970s
CI,Gouessesso,23.66,-0.09,1970s
CI,Goueupouta,23.61,-0.08,1970s
CI,Gouimpleu I,23.53,-0.09,1970s
CI,Gouiné,23.36,-0.08,1970s
CI,Goulaleu,24.7,-0.08,1970s
CI,Goulaonfla,25.67,-0.11,1970s
CI,Goulia,25.64,-0.16,1970s
CI,Goulikao,25.13,-0.11,1970s
CI,Gouléako Dioula,24.53,-0.1,1970s
CI,Gouméré,25.64,-0.05,1970s
CI,Gounga,25.98,-0.08,1970s
CI,Gourané,24.87,-0.08,1970s
CI,Gouriela,25.6,-0.12,1970s
CI,Gouriniani,25.43,-0.11,1970s
CI,Goutro,24.3,-0.08,1970s
CI,Gouzanfla,25.96,-0.07,1970s
CI,Gouéda,24.53,-0.11,1970s
CI,Gouédié,23.39,-0.09,1970s
CI,Gouégolé,24.68,-0.09,1970s
CI,Gouégouiné,24.8,-0.09,1970s
CI,Gouéguéni,26.02,-0.18,1970s
CI,Gouékangouiné,24.7,-0.09,1970s
CI,Gouéleu,23.82,-0.08,1970s
CI,Gouélégui Béoué,24.7,-0.1,1970s
CI,Gouéma,25.97,-0.09,1970s
CI,Gouénoufla,25.43,-0.11,1970s
CI,Gouétifla,25.76,-0.11,1970s
CI,Gouétilé,24.79,-0.08,1970s
CI,Gouétimba,24.2,-0.09,1970s
CI,Gouézépleu,24.62,-0.08,1970s
CI,Goya,25.18,-0.09,1970s
CI,Gozi,25.56,-0.11,1970s
CI,Goziogouiné I,24.94,-0.08,1970s
CI,Gozon,25.05,-0.07,1970s
CI,Goénié,24.9,-0.08,1970s
CI,Goétifla,25.87,-0.08,1970s
CI,Goézra,25.33,-0.11,1970s
CI,Grabazouo,24.5,-0.12,1970s
CI,Grabo,24.4,-0.07,1970s
CI,Grahipla Bragbrusso,25.85,-0.08,1970s
CI,Gramessabo,25.36,-0.13,1970s
CI,Grand,24.89,-0.08,1970s
CI,Grand Alépé,24.98,-0.11,1970s
CI,Grand Djourou,24.94,-0.09,1970s
CI,Grand Morié,24.96,-0.12,1970s
CI,Grand Motcho,24.99,-0.12,1970s
CI,Grand Yapo,24.88,-0.11,1970s
CI,Grand-Déboua,24.26,-0.12,1970s
CI,Grand-Zattry,24.74,-0.11,1970s
CI,Grand-Zia,24.66,-0.11,1970s
CI,Grazra,25.88,-0.07,1970s
CI,Gribouo,24.99,-0.1,1970s
CI,Gripazo,24.77,-0.12,1970s
CI,Grié II,24.43,-0.08,1970s
CI,Gro,24.66,-0.12,1970s
CI,Groanfla,25.94,-0.08,1970s
CI,Grobako,24.96,-0.12,1970s
CI,Grobia Souané,24.45,-0.12,1970s
CI,Grobiakoko,24.41,-0.12,1970s
CI,Grogouya,24.26,-0.12,1970s
CI,Grogro,25.84,-0.1,1970s
CI,Grébié,24.62,-0.11,1970s
CI,Grébouo,24.61,-0.12,1970s
CI,Grégbeu,25.18,-0.09,1970s
CI,Gréguibré,24.6,-0.11,1970s
CI,Gréikro,25.25,-0.08,1970s
CI,Guedjigbeu I,25.17,-0.09,1970s
CI,Guenndé,25.8,-0.04,1970s
CI,Guenzou,25.7,-0.16,1970s
CI,Guessihio,24.54,-0.11,1970s
CI,Guiaguien,24.59,-0.08,1970s
CI,Guiamapleu,24.63,-0.08,1970s
CI,Guianlé,24.42,-0.09,1970s
CI,Guiapleu,24.53,-0.09,1970s
CI,Guibobli,24.57,-0.08,1970s
CI,Guibouo,25.17,-0.1,1970s
CI,Guibéroua,24.67,-0.11,1970s
CI,Guiellé,24.57,-0.08,1970s
CI,Guiembé,25.83,-0.15,1970s
CI,Guienzoukro,25.87,-0.09,1970s
CI,Guiglo,25.12,-0.09,1970s
CI,Guiguia,24.33,-0.12,1970s
CI,Guiguidou,25.0,-0.13,1970s
CI,Guimbo,25.71,-0.11,1970s
CI,Guimbo Ndolikro,26.02,-0.1,1970s
CI,Guiméyo,24.57,-0.12,1970s
CI,Guin Houyé,24.28,-0.08,1970s
CI,Guingleu,24.71,-0.08,1970s
CI,Guinglo,25.06,-0.07,1970s
CI,Guinglo-Gbéan,24.9,-0.08,1970s
CI,Guinglo-Ville,24.87,-0.08,1970s
CI,Guinguerini,25.54,-0.17,1970s
CI,Guinkin,24.85,-0.08,1970s
CI,Guintéguéla,25.3,-0.1,1970s
CI,Guiré,24.64,-0.12,1970s
CI,Guitrozon,25.13,-0.08,1970s
CI,Guitry,24.92,-0.12,1970s
CI,Guizreu,23.6,-0.07,1970s
CI,Gunglo Zia,25.17,-0.08,1970s
CI,Guédiboua,24.98,-0.09,1970s
CI,Guéhiébli,25.04,-0.07,1970s
CI,Guéhou,24.64,-0.12,1970s
CI,Guéhouyé,24.76,-0.08,1970s
CI,Guéidepleu,24.67,-0.08,1970s
CI,Guékpé,24.87,-0.08,1970s
CI,Guémou,25.51,-0.17,1970s
CI,Guéménédou,24.62,-0.11,1970s
CI,Guéoulé,22.66,-0.08,1970s
CI,Guépaouo,24.88,-0.11,1970s
CI,Guériafla,25.89,-0.07,1970s
CI,Guéssabo,25.23,-0.09,1970s
CI,Guéssiguié Un,24.95,-0.11,1970s
CI,Guétuzon II,25.2,-0.09,1970s
CI,Guéya,24.7,-0.08,1970s
CI,Guéyo,24.36,-0.12,1970s
CI,Guéyédé,24.57,-0.09,1970s
CI,Guéyéguhé,25.27,-0.1,1970s
